,Pm,Vm,Im,Voc,Isc,Voc_coeff,Isc_coeff,Rs,Iph,I0,Rp,n
3500,3.825166667,0.491666667,7.78,0.613888889,8.39,-0.31801,0.025006,0.0065375,8.4163,5.6649E-11,2.396127778,0.92996
3501,4.260722222,0.524074074,8.13,0.631481481,8.62,-0.37199,0.059002,0.003418519,8.6802,4.393E-10,3.869107407,1.0376
3502,4.331,0.508333333,8.52,0.628333333,8.93,-0.2644,0.059496,0.005990667,9.0181,6.5287E-12,6.590115,0.8752
3503,4.086133333,0.513333333,7.96,0.625,8.49,-0.38901,0.083004,0.0040305,8.4958,7.7962E-10,5.870716667,1.0531
3504,4.094425,0.4975,8.23,0.620416667,8.69,-0.33,0.05,0.006096771,8.7079,9.8027E-11,13.4901375,0.95808
3505,3.954166667,0.506944444,7.8,0.620833333,8.36,-0.326,0.061998,0.005131389,8.3735,8.185E-11,3.186019444,0.95407
3506,3.91608,0.4995,7.84,0.620666667,8.43,-0.34801,0.053096,0.005918333,8.4461,1.8427E-10,3.094845,0.98506
3507,2.219972222,0.476388889,4.66,0.584722222,5.07,-0.39299,0.031992,0.007237778,5.0817,4.8725E-10,3.139151389,0.9882
3508,3.363555556,0.477777778,7.04,0.6,7.9,-0.34571,0.063291,0.007053519,7.9571,1.5903E-10,0.976153704,0.95104
3509,3.79942963,0.494074074,7.69,0.612777778,8.26,-0.38039,0.017252,0.005524259,8.2723,5.2054E-10,3.707314815,1.0163
3510,3.889655556,0.493611111,7.88,0.614861111,8.48,-0.34,0.04,0.006066528,8.5693,1.3523E-10,1.896780556,0.96368
3511,3.8915,0.502777778,7.74,0.623611111,8.36,-0.34461,0.040096,0.005917361,8.38,1.5806E-10,2.471194444,0.98415
3512,4.23705,0.500833333,8.46,0.640416667,9.08,-0.33889,0.055485,0.007678472,9.1006,1.4324E-10,3.807769444,1.0028
3513,4.00455,0.495,8.09,0.608333333,8.44,-0.34,0.06,0.005013833,8.5036,1.4113E-10,15.47782,0.95409
3514,2.431777778,0.490277778,4.96,0.618055556,5.34,-0.3784,0.072303,0.010446806,5.3501,3.4185E-10,5.601088889,1.0257
3515,4,0.5,8,0.625,8.89,-0.32,0.06,0.006428333,8.9452,6.7891E-11,1.03601,0.95269
3516,3.856526042,0.506770833,7.61,0.618333333,8.07,-0.3672,0.044064,0.004572708,8.1128,3.4248E-10,5.075554167,1.0081
3517,3.835,0.491666667,7.8,0.61,8.6,-0.31519,0.015628,0.0060015,8.6423,5.0608E-11,1.20412,0.92015
3518,3.751416667,0.491666667,7.63,0.616666667,8.15,-0.357,0.076,0.006641,8.1604,2.5446E-10,5.772096667,0.99273
3519,2.500451389,0.495138889,5.05,0.615,5.6,-0.335,0.014,0.009134167,5.6301,7.0418E-11,1.700658333,0.95602
3520,3.75,0.5,7.5,0.605,8.2,-0.32,0.03,0.004319833,8.2487,5.9817E-11,1.337906667,0.92008
3521,3.96275,0.504166667,7.86,0.630555556,8.37,-0.33,0.05,0.006670278,8.3978,9.4118E-11,4.650956944,0.97399
3522,3.543541667,0.485416667,7.3,0.582916667,8.05,-0.3435,0.063304,0.003441667,8.0632,1.5011E-10,1.266497917,0.92049
3523,3.499133333,0.486666667,7.19,0.606666667,7.86,-0.35599,0.07,0.006404833,7.8887,2.3266E-10,1.75242,0.97566
3524,3.8804,0.484444444,8.01,0.618055556,8.66,-0.32998,0.063822,0.007732778,8.6872,9.8884E-11,2.465833333,0.95576
3525,3.918016667,0.501666667,7.81,0.616666667,8.35,-0.318,0.057006,0.005447,8.3626,5.9533E-11,3.623498333,0.93584
3526,3.748875,0.4875,7.69,0.6125,8.62,-0.35,0.06,0.006588125,8.6808,2.0149E-10,0.93453125,0.97673
3527,3.5712,0.548571429,6.51,0.68,7.45,-0.35641,0.053732,0.00720881,7.4687,2.2034E-10,0.982214286,1.096
3528,3.834266667,0.496666667,7.72,0.616666667,8.26,-0.356,0.07,0.005845,8.2708,2.4649E-10,4.470933333,0.99102
3529,3.8293,0.496666667,7.71,0.613333333,8.34,-0.41,0.06,0.004873667,8.355,1.4161E-09,2.717196667,1.0624
3530,3.962833333,0.491666667,8.06,0.610555556,8.51,-0.352,0.061998,0.00562125,8.5527,2.1932E-10,9.042147222,0.97479
3531,3.55,0.5,7.1,0.608333333,7.72,-0.37688,0.072915,0.004405417,7.7364,4.6776E-10,2.069966667,1.008
3532,4.181538889,0.521388889,8.02,0.6275,8.66,-0.33643,0.030727,0.003683889,8.6749,1.1918E-10,2.144308333,0.97787
3533,3.6701,0.49,7.49,0.613333333,8.07,-0.3462,0.07,0.006664167,8.0881,1.6952E-10,2.974851667,0.9719
3534,4.0888,0.506666667,8.07,0.635,8.59,-0.37701,0.05,0.006242,8.6009,5.1036E-10,9.301566667,1.05
3535,4.338493333,0.506833333,8.56,0.627833333,9.05,-0.32299,0.063006,0.005525667,9.1538,7.9896E-11,3.334921667,0.96043
3536,3.868103333,0.487166667,7.94,0.616833333,8.49,-0.33699,0.058999,0.007232,8.5024,1.2564E-10,4.9439,0.9633
3537,3.6703,0.481666667,7.62,0.601666667,8.21,-0.32299,0.015006,0.006531333,8.2305,6.6335E-11,2.610935,0.9178
3538,3.473444444,0.477777778,7.27,0.602777778,7.89,-0.34,0.07,0.0073725,7.9163,1.3196E-10,2.209815278,0.9467
3539,4.099444444,0.522222222,7.85,0.638888889,8.59,-0.4345,0.0761,0.003995417,8.6089,3.039E-09,1.816638889,1.1447
3540,3.8199,0.51,7.49,0.62,8.13,-0.38699,0.128,0.004068333,8.1509,7.4261E-10,2.113976667,1.0455
3541,4.1667,0.51,8.17,0.626904762,8.59,-0.3564,0.053725,0.004955238,8.6523,2.5588E-10,9.178890476,1.0068
3542,4.016316667,0.505833333,7.94,0.625,8.5,-0.34,0.05,0.005577333,8.5126,1.3837E-10,3.764256667,0.98
3543,3.961708333,0.495833333,7.99,0.616666667,8.49,-0.4259,0.096196,0.00512,8.51,2.4404E-09,11.19099583,1.0927
3544,3.753458333,0.495833333,7.57,0.616666667,8.4,-0.32899,0.044,0.006252292,8.447,8.8374E-11,1.117345833,0.95187
3545,3.835553333,0.496833333,7.72,0.614333333,8.3,-0.4198,0.069048,0.0048885,8.3219,1.9175E-09,3.551328333,1.0785
3546,4.3097,0.505833333,8.52,0.646666667,9.14,-0.33,0.04,0.007773611,9.1584,1.0095E-10,3.867822222,0.9983
3547,4.0161375,0.512916667,7.83,0.621041667,8.38,-0.34498,0.047005,0.004109375,8.3899,1.6273E-10,3.478552083,0.98085
3548,3.336,0.48,6.95,0.605,7.61,-0.3462,0.07,0.007555167,7.6834,1.5871E-10,1.454705,0.95928
3549,3.82,0.5,7.64,0.6,8.36,-0.32,0.04,0.003607639,8.3817,6.1963E-11,1.3912875,0.91304
3550,4.16757,0.519,8.03,0.622,8.5,-0.359,0.097,0.003144667,8.5385,2.945E-10,5.059418333,1.0056
3551,2.605,0.5,5.21,0.625,5.79,-0.34,0.05,0.009573229,5.824,9.2903E-11,1.628045833,0.98117
3552,4.168266667,0.513333333,8.12,0.626666667,8.64,-0.38899,0.082998,0.004158333,8.6445,7.9356E-10,7.971033333,1.0558
3553,4.029743056,0.515972222,7.81,0.620972222,8.33,-0.36609,0.034706,0.003469444,8.3683,3.3406E-10,3.203690278,1.0104
3554,2.605,0.5,5.21,0.615,5.63,-0.38709,0.072007,0.007130417,5.6403,4.7653E-10,3.882526042,1.0333
3556,4.073520833,0.496770833,8.2,0.619375,8.66,-0.3281,0.039596,0.006095313,8.759,8.9725E-11,3.35655,0.95351
3557,4.16537037,0.501851852,8.3,0.622222222,8.84,-0.37,0.05,0.005270556,8.8903,4.1539E-10,3.88295,1.0189
3558,3.833416667,0.488333333,7.85,0.6145,8.32,-0.32989,0.021394,0.006947,8.3947,8.9361E-11,4.113681667,0.94731
3559,4.422373333,0.510666667,8.66,0.658333333,9.28,-0.33894,0.055528,0.0082525,9.3256,1.4694E-10,3.67778,1.031
3560,3.88341,0.513,7.57,0.635833333,8.04,-0.34,0.06,0.006203,8.0615,1.3346E-10,6.714763333,0.9974
3561,3.888888889,0.486111111,8,0.597222222,8.68,-0.359,0.062995,0.004681528,8.7012,2.829E-10,1.921904167,0.96401
3562,4.087566667,0.496666667,8.23,0.616666667,8.67,-0.43211,0.041799,0.004819667,8.7749,2.7935E-09,12.28426,1.0979
3563,2.636111111,0.506944444,5.2,0.627777778,5.6,-0.3804,0.069393,0.008151667,5.6134,3.8076E-10,4.559997222,1.0447
3564,3.817125,0.50625,7.54,0.618472222,8.27,-0.3,0.04,0.005318611,8.3022,2.7349E-11,1.365168056,0.91243
3565,3.66528,0.490666667,7.47,0.613333333,8.3,-0.32,0.06,0.006756333,8.3514,6.3389E-11,1.091498333,0.93491
3566,3.33166,0.464666667,7.17,0.602,7.83,-0.31999,0.05,0.009607,7.9234,5.9203E-11,1.464023333,0.91647
3567,2.366777778,0.497222222,4.76,0.605555556,5.25,-0.32,0.03,0.007551389,5.2507,3.826E-11,2.143330556,0.92106
3568,2.416666667,0.483333333,5,0.6,5.49,-0.405,0.087996,0.007897833,5.5082,8.2959E-10,2.377086667,1.0347
3569,4.233426667,0.510666667,8.29,0.625,8.59,-0.34,0.09,0.0047325,8.7144,1.5116E-10,16.087775,0.98197
3570,2.395833333,0.479166667,5,0.59375,5.49,-0.35302,0.076995,0.00839,5.5114,1.4766E-10,2.14306875,0.95137
3571,3.609166667,0.493055556,7.32,0.615277778,8.05,-0.443,0.041006,0.00553875,8.1388,3.4616E-09,1.310943056,1.1129
3572,2.292888889,0.488888889,4.69,0.604166667,5.16,-0.3871,0.071996,0.008232361,5.1783,4.3429E-10,2.315780556,1.0158
3573,3.641666667,0.479166667,7.6,0.614583333,8.2,-0.36,0.07,0.00819375,8.2202,2.8101E-10,3.332366667,0.99354
3574,3.761666667,0.508333333,7.4,0.613888889,8,-0.34,0.05,0.004117083,8.0148,1.2949E-10,2.218297222,0.96294
3575,4.1715,0.515,8.1,0.626666667,8.6,-0.32189,0.046895,0.00459,8.6781,7.0672E-11,2.913401667,0.9562
3576,2.78125,0.520833333,5.34,0.640277778,5.7,-0.37089,0.064702,0.007474861,5.7264,2.8141E-10,5.248434722,1.0509
3577,3.4164,0.486666667,7.02,0.608333333,7.66,-0.36471,0.050104,0.0067145,7.6863,2.9787E-10,1.952596667,0.98936
3578,2.428833333,0.491666667,4.94,0.605555556,5.45,-0.365,0.098,0.007762222,5.4713,2.2919E-10,1.982601389,0.98872
3579,4.266133333,0.506666667,8.42,0.631666667,8.8,-0.34599,0.057,0.005915333,8.8562,1.8218E-10,34.13175667,0.99922
3580,4.155555556,0.519444444,8,0.630555556,8.4,-0.33441,0.034298,0.0044175,8.4642,1.0943E-10,7.451404167,0.97929
3581,3.64695,0.494166667,7.38,0.605972222,8.08,-0.35001,0.05,0.005075833,8.1064,1.8727E-10,1.555973611,0.96498
3583,3.751416667,0.491666667,7.63,0.616666667,8.15,-0.356,0.07,0.006653,8.1617,2.4351E-10,5.639558333,0.99093
3584,3.983777778,0.505555556,7.88,0.625925926,8.36,-0.35601,0.07,0.005623704,8.4018,2.5086E-10,5.599246296,1.0058
3585,3.834933333,0.486666667,7.88,0.603666667,8.38,-0.37559,0.046301,0.005376,8.4079,4.7284E-10,6.120388333,0.99603
3586,4.168888889,0.518518519,8.04,0.62962963,8.54,-0.372,0.059005,0.003993704,8.6145,4.3526E-10,3.171362963,1.0347
3587,2.643333333,0.508333333,5.2,0.627777778,5.62,-0.326,0.034004,0.00867875,5.6344,5.2452E-11,3.373355556,0.96326
3588,3.944,0.483333333,8.16,0.608333333,8.5,-0.33,0.05,0.0066385,8.6454,9.7215E-11,15.67248667,0.93935
3589,2.229722222,0.484722222,4.6,0.594444444,5.15,-0.419,0.096,0.006717639,5.1712,1.1906E-09,1.636898611,1.046
3591,3.691992857,0.486428571,7.59,0.608571429,8.15,-0.33556,0.042417,0.006615952,8.175,1.1122E-10,3.030040476,0.94764
3592,3.83635,0.485,7.91,0.606666667,8.39,-0.32299,0.015006,0.006480167,8.4021,6.8353E-11,8.675538333,0.92504
3593,2.548058333,0.526458333,4.84,0.6225,5.18,-0.305,0.065,0.004502083,5.1852,2.2157E-11,4.485825,0.92649
3594,3.9565,0.5125,7.72,0.619444444,8.3,-0.35,0.05,0.00396,8.3118,1.9357E-10,2.782551389,0.98586
3595,3.891555556,0.488888889,7.96,0.622222222,8.31,-0.31799,0.057004,0.007839722,8.4457,6.0384E-11,13.48566528,0.94387
3596,3.820577778,0.508055556,7.52,0.613055556,8.04,-0.322,0.064005,0.004194306,8.0782,6.7774E-11,2.682526389,0.93665
3597,4.07232,0.504,8.08,0.622333333,8.48,-0.36441,0.042901,0.005215167,8.5701,3.2862E-10,6.104776667,1.0104
3598,3.9984,0.51,7.84,0.62,8.77,-0.3714,0.039304,0.003977333,8.8064,4.1583E-10,0.957111667,1.0182
3599,2.366777778,0.497222222,4.76,0.605555556,5.25,-0.39911,0.04381,0.006244306,5.2654,6.1829E-10,2.1285125,1.0333
3600,3.667665,0.4845,7.57,0.607666667,8.12,-0.32833,0.054951,0.0068485,8.2244,8.6149E-11,1.953786667,0.93695
3601,3.436875,0.489583333,7.02,0.6,7.7,-0.30299,0.041,0.005752292,7.7309,2.8874E-11,1.433329167,0.88939
3602,3.615,0.5,7.23,0.604027778,7.79,-0.37271,0.061617,0.003830833,7.8007,4.0514E-10,2.793493056,0.99397
3603,3.830066667,0.486666667,7.87,0.61,8.38,-0.34,0.06,0.006493333,8.4158,1.3912E-10,4.719666667,0.95696
3604,2.572166667,0.508333333,5.06,0.622222222,5.3,-0.301,0.063,0.008336389,5.3402,1.9453E-11,19.94399167,0.91972
3605,3.74945,0.508055556,7.38,0.605972222,8.08,-0.3028,0.035272,0.003498472,8.1003,2.9735E-11,1.390377778,0.89764
3607,3.33795,0.481666667,6.93,0.603333333,7.68,-0.37,0.13,0.006755667,7.7194,4.0175E-10,1.315455,0.9943
3608,4.1445,0.511666667,8.1,0.633333333,8.5,-0.35547,0.043176,0.005553833,8.5795,2.4168E-10,9.299243333,1.0151
3609,3.929714286,0.503809524,7.8,0.618095238,8.4,-0.33555,0.042417,0.005131429,8.4302,1.1401E-10,2.313964286,0.96252
3610,4.1715,0.515,8.1,0.636666667,8.6,-0.35547,0.043186,0.005473667,8.6402,2.4297E-10,5.225835,1.0206
3611,3.888961111,0.513055556,7.58,0.614444444,8.11,-0.40999,0.097004,0.002658611,8.2019,1.4622E-09,1.995604167,1.0672
3612,3.66687,0.503,7.29,0.603,7.98,-0.38701,0.046003,0.0030035,7.9949,6.4398E-10,1.604168333,1.0119
3613,3.91837,0.503,7.79,0.617666667,8.39,-0.32831,0.054946,0.005255,8.4593,8.8615E-11,1.837725,0.95244
3614,3.679444444,0.497222222,7.4,0.625,7.93,-0.3818,0.0529,0.006851528,7.9435,5.5235E-10,4.959579167,1.0408
3615,3.499133333,0.486666667,7.19,0.606666667,7.86,-0.43799,0.07,0.005565167,7.8815,3.0477E-09,2.075255,1.0914
3616,4.083733333,0.506666667,8.06,0.62,8.55,-0.4222,0.096398,0.003987167,8.6048,2.2139E-09,7.252761667,1.0934
3617,3.960152778,0.491944444,8.05,0.616666667,8.92,-0.36,0.03,0.006133611,8.968,2.8408E-10,1.138834722,0.99539
3618,3.6672,0.48,7.64,0.601666667,8.24,-0.339,0.022002,0.0065955,8.2604,1.2348E-10,2.655211667,0.94054
3619,3.474416667,0.480555556,7.23,0.568055556,8.57,-0.36039,0.052824,0.001777361,8.6026,2.7805E-10,0.466566667,0.92115
3620,4.236733333,0.514166667,8.24,0.629444444,8.53,-0.42041,0.092298,0.004059167,8.6738,2.0888E-09,30.5830875,1.1063
3621,3.679861111,0.486111111,7.57,0.613888889,8.33,-0.44251,0.093806,0.006228611,8.3489,3.7826E-09,1.798405556,1.1127
3622,2.426444444,0.497222222,4.88,0.622222222,5.26,-0.3229,0.070951,0.010715417,5.2734,4.6324E-11,4.198490278,0.95237
3624,2.438472222,0.502777778,4.85,0.609722222,5.3,-0.39909,0.043792,0.005730417,5.3114,6.2593E-10,2.672722222,1.0401
3625,4.029277778,0.505555556,7.97,0.631944444,8.45,-0.44301,0.041006,0.005491806,8.4828,3.6673E-09,15.90938611,1.141
3626,3.914666667,0.489333333,8,0.620666667,8.41,-0.32814,0.057479,0.007449333,8.4931,9.0025E-11,13.21282667,0.95619
3627,3.957708333,0.504166667,7.85,0.618055556,8.21,-0.28384,0.070646,0.005591528,8.3692,1.4743E-11,3.871427778,0.88946
3628,4.0015,0.503333333,7.95,0.623333333,8.54,-0.3462,0.07,0.005637667,8.5552,1.7953E-10,3.16389,0.98769
3629,3.990341667,0.493854167,8.08,0.614479167,8.55,-0.32811,0.039602,0.005995104,8.6341,8.8456E-11,3.71235,0.9459
3630,2.5,0.5,5,0.622222222,5.32,-0.35931,0.079305,0.009324861,5.3337,1.812E-10,9.746668056,1.0052
3631,3.67575,0.4875,7.54,0.595833333,8.33,-0.31991,0.047803,0.004924861,8.3658,6.2149E-11,1.151329167,0.90726
3632,4.085,0.5,8.17,0.62,8.69,-0.34,0.05,0.0056395,8.6973,1.4188E-10,6.691765,0.97195
3633,4.027822222,0.502222222,8.02,0.6175,8.52,-0.36001,0.06,0.004935417,8.5417,2.8884E-10,6.192140278,0.99735
3634,4.27,0.5,8.54,0.625833333,8.91,-0.34301,0.072896,0.00606,8.9816,1.6981E-10,30.44553125,0.98662
3635,3.670366667,0.496666667,7.39,0.615,8.03,-0.34,0.05,0.00601,8.0551,1.2989E-10,1.981896667,0.96477
3636,3.61,0.5,7.22,0.606481481,7.98,-0.35689,0.0501,0.004247407,8.0069,2.3485E-10,1.260161111,0.97583
3637,4.248133333,0.503333333,8.44,0.626666667,8.99,-0.40221,0.073604,0.005190167,9.0776,1.2361E-09,3.336015,1.0747
3638,4.0014,0.513,7.8,0.618,8.28,-0.33741,0.045399,0.003835,8.2955,1.2194E-10,5.17736,0.96491
3639,4.1,0.5125,8,0.631944444,8.67,-0.36721,0.074302,0.005133889,8.6903,3.8145E-10,2.196181944,1.0328
3640,4.352231481,0.503148148,8.65,0.632037037,9,-0.34301,0.0729,0.006268333,9.127,1.7223E-10,13.29893704,0.99644
3641,3.732733333,0.486666667,7.67,0.613333333,8.09,-0.34,0.09,0.0071005,8.1284,1.4115E-10,12.76637167,0.96374
3642,3.705138889,0.476851852,7.77,0.603333333,8.34,-0.35801,0.1,0.006950556,8.3611,2.7931E-10,3.738946296,0.97429
3643,4.16524,0.5155,8.08,0.628,8.63,-0.37099,0.111,0.004180833,8.6605,4.5784E-10,3.570955,1.0339
3645,3.545833333,0.479166667,7.4,0.614583333,8.1,-0.36,0.07,0.008368542,8.1374,2.7621E-10,1.8125625,0.99407
3646,4.164333333,0.516666667,8.06,0.63,8.56,-0.37101,0.121,0.004290833,8.5662,4.6151E-10,8.39956,1.0375
3647,4.032444444,0.477777778,8.44,0.565277778,9.2,-0.38511,0.075304,0.001625,9.2105,7.2997E-10,1.4258625,0.94777
3648,3.75385,0.4825,7.78,0.617916667,8.31,-0.37811,0.087497,0.007784306,8.353,5.411E-10,4.8898875,1.0258
3649,3.822,0.49,7.8,0.618333333,8.3,-0.3631,0.127,0.0068605,8.3633,3.4666E-10,4.473453333,1.0074
3650,3.8313,0.495,7.74,0.611666667,8.72,-0.37779,0.051055,0.005060333,8.7711,5.2057E-10,0.863443333,1.0147
3651,3.751416667,0.491666667,7.63,0.610416667,8.4,-0.387,0.028,0.005467917,8.4323,6.5989E-10,1.422520833,1.0233
3652,3.683125,0.493055556,7.47,0.615277778,7.98,-0.2733,0.096404,0.007250833,7.9959,9.2417E-12,3.628016667,0.87195
3653,3.91837,0.503,7.79,0.617666667,8.39,-0.3564,0.026603,0.005002167,8.4053,2.3686E-10,2.748176667,0.99076
3654,3.890537037,0.498148148,7.81,0.614814815,8.32,-0.32801,0.04,0.005621111,8.3786,8.5474E-11,2.935674074,0.94648
3655,4.255,0.5,8.51,0.621666667,8.89,-0.37,0.07,0.0053605,8.9622,4.3394E-10,24.77582,1.0189
3656,3.822472222,0.495138889,7.72,0.615277778,8.25,-0.36,0.106,0.005840139,8.2608,2.9883E-10,5.035220833,0.99668
3657,3.407354167,0.569791667,5.98,0.676041667,6.46,-0.2727,0.061734,0.004768021,6.4718,6.8035E-12,2.600355208,0.95545
3658,3.751416667,0.491666667,7.63,0.614583333,8.47,-0.32,0.06,0.006631042,8.5215,6.471E-11,1.090489583,0.93678
3659,4.167033333,0.496666667,8.39,0.623541667,8.77,-0.343,0.072896,0.006343542,8.8327,1.6695E-10,28.78943958,0.983
3660,3.98125,0.510416667,7.8,0.633333333,8.4,-0.32,0.03,0.006256042,8.4199,6.1859E-11,2.646470833,0.96262
3661,3.886333333,0.494444444,7.86,0.613888889,8.42,-0.39,0.06,0.005385139,8.4417,7.7188E-10,4.169818056,1.0345
3662,4.001375,0.495833333,8.07,0.625833333,8.47,-0.33001,0.06,0.007094667,8.5545,9.781E-11,16.334475,0.96701
3663,4.166693333,0.505666667,8.24,0.6245,8.76,-0.349,0.028995,0.005279667,8.7728,1.9213E-10,6.358656667,0.99078
3664,3.7488,0.48,7.81,0.61,8.33,-0.42221,0.096399,0.0067245,8.3471,2.1512E-09,10.97401167,1.0757
3665,4.22,0.5,8.44,0.625,8.92,-0.36,0.05,0.005858333,8.9818,2.9896E-10,6.372883333,1.0088
3666,4.168333333,0.508333333,8.2,0.63,8.9,-0.33,0.05,0.005709667,8.9271,9.9146E-11,1.875663333,0.97363
3667,3.750666667,0.483333333,7.76,0.599333333,8.29,-0.36999,0.078999,0.005428333,8.3013,4.0584E-10,5.110583333,0.98315
3668,4.074583333,0.493888889,8.25,0.627037037,8.61,-0.33969,0.0423,0.007287222,8.6821,1.3878E-10,27.76234444,0.98185
3669,3.65,0.5,7.3,0.611666667,8,-0.337,0.038,0.005139,8.0273,1.1314E-10,1.508655,0.95484
3670,3.5427,0.49,7.23,0.609027778,7.73,-0.30499,0.065006,0.006784861,7.7434,3.3164E-11,3.9192875,0.90628
3671,4.087,0.508333333,8.04,0.621666667,8.52,-0.35601,0.07,0.004614333,8.5607,2.5541E-10,5.32595,0.99897
3672,4.41634,0.503,8.78,0.631833333,9.15,-0.34271,0.065814,0.006174,9.2745,1.7126E-10,10.93069333,0.99529
3673,3.835,0.491666667,7.8,0.611666667,8.26,-0.31899,0.043002,0.006258167,8.3432,6.0404E-11,3.234066667,0.92895
3674,3.990070833,0.506354167,7.88,0.626875,8.38,-0.30941,0.052601,0.006102083,8.3891,4.2241E-11,5.608925,0.9384
3675,3.473444444,0.477777778,7.27,0.602777778,7.89,-0.31,0.05,0.0076675,7.9986,4.0198E-11,1.414569444,0.90369
3676,4.095,0.5,8.19,0.622222222,8.71,-0.33,0.06,0.005971389,8.7554,9.9605E-11,3.984619444,0.96175
3677,4.49998,0.528166667,8.52,0.637,9.09,-0.38302,0.136,0.003202,9.1447,7.4482E-10,3.119158333,1.0683
3678,2.498041667,0.498611111,5.01,0.597222222,5.58,-0.393,0.032007,0.004055139,5.5943,5.3012E-10,1.577672222,1.0102
3679,4.1808,0.52,8.04,0.636666667,8.6,-0.36,0.06,0.004754,8.615,2.9044E-10,3.911335,1.0285
3680,3.940152778,0.509722222,7.73,0.615277778,8.32,-0.3191,0.0728,0.004135,8.3343,6.3274E-11,2.4076875,0.93647
3681,3.958858333,0.486944444,8.13,0.623472222,8.68,-0.36939,0.085,0.007583333,8.7213,4.2127E-10,4.984104167,1.0222
3682,3.98057963,0.492037037,8.09,0.616666667,8.96,-0.36,0.03,0.006092037,9.0077,2.854E-10,1.14512037,0.99538
3683,3.671975,0.4775,7.69,0.613333333,8.22,-0.3781,0.087506,0.008028167,8.2465,5.3503E-10,6.404465,1.0181
3685,4.37675,0.5125,8.54,0.63125,9.06,-0.39201,0.063996,0.004554583,9.1353,8.9478E-10,3.705197917,1.067
3686,3.679252778,0.501944444,7.33,0.600972222,7.95,-0.3342,0.057585,0.003438611,8.034,1.0466E-10,1.372879167,0.93535
3687,4.166323333,0.511833333,8.14,0.624,8.8,-0.32999,0.04,0.004572,8.8196,9.6514E-11,2.056551667,0.96366
3688,4.077983333,0.511666667,7.97,0.628333333,8.54,-0.34621,0.054403,0.005081167,8.5524,1.7539E-10,3.507785,0.9946
3689,3.963958333,0.498611111,7.95,0.618055556,8.56,-0.318,0.025,0.005929444,8.6207,5.8051E-11,2.0331625,0.93648
3690,4.00205,0.509166667,7.86,0.621,8.48,-0.32829,0.054953,0.004759833,8.493,8.9336E-11,2.358928333,0.9574
3691,4.250933333,0.506666667,8.39,0.628166667,8.91,-0.34399,0.05,0.005515333,8.9365,1.6856E-10,5.84054,0.9906
3692,2.777777778,0.555555556,5,0.663888889,5.4,-0.29841,0.046,0.006031528,5.4099,1.6978E-11,3.2771625,0.97697
3693,3.911111111,0.488888889,8,0.615277778,8.4,-0.353,0.035,0.006643333,8.4493,2.1608E-10,26.84795972,0.98201
3694,3.6704,0.493333333,7.44,0.608333333,8.1,-0.38701,0.086963,0.005094833,8.1205,6.9729E-10,2.011325,1.0232
3695,4.003133333,0.496666667,8.06,0.616666667,8.62,-0.39,0.05,0.005281167,8.6588,7.8027E-10,3.836343333,1.0385
3696,3.747916667,0.486111111,7.71,0.597222222,8.37,-0.359,0.062999,0.00484125,8.437,2.7273E-10,1.553319444,0.96419
3697,4.25153,0.504333333,8.43,0.632666667,8.91,-0.36091,0.069899,0.0061565,8.9889,3.1739E-10,5.069398333,1.0238
3698,3.990341667,0.493854167,8.08,0.614479167,8.55,-0.33001,0.05,0.005985313,8.591,9.6384E-11,5.517746875,0.94907
3699,3.886666667,0.488888889,7.95,0.608333333,8.43,-0.38281,0.0621,0.005514306,8.4855,6.1827E-10,5.400284722,1.0149
3700,4.332,0.506666667,8.55,0.628333333,9.1,-0.4022,0.073604,0.004897833,9.1108,1.2495E-09,9.217501667,1.0772
3701,3.978,0.51,7.8,0.62,8.3,-0.32731,0.040205,0.0045975,8.3494,8.2883E-11,3.234041667,0.95335
3702,4.002166667,0.491666667,8.14,0.604666667,8.79,-0.36301,0.054505,0.0047085,8.8076,3.2554E-10,2.346855,0.98098
3703,3.8354,0.503333333,7.62,0.615,8.31,-0.40491,0.082503,0.004166333,8.3367,1.2443E-09,1.813788333,1.0599
3704,3.541722222,0.478611111,7.4,0.606805556,7.89,-0.32989,0.021394,0.007825,7.8992,8.4462E-11,6.698609722,0.93538
3705,4.239552778,0.516388889,8.21,0.626666667,8.78,-0.34,0.04,0.004166944,8.7905,1.4066E-10,3.481051389,0.98203
3706,3.835,0.5,7.67,0.616666667,8.4,-0.333,0.083,0.005548667,8.4313,1.1006E-10,1.4886,0.95964
3707,3.822,0.4875,7.84,0.619444444,8.29,-0.34101,0.044005,0.007577222,8.3848,1.4024E-10,4.190001389,0.97233
3708,4.00149,0.519,7.71,0.621166667,8.64,-0.31999,0.07,0.003410667,8.6729,6.661E-11,0.895306667,0.94779
3709,3.680208333,0.490694444,7.5,0.619444444,8.2,-0.32,0.05,0.007578194,8.2379,6.2044E-11,1.640326389,0.94309
3710,4.1445,0.511666667,8.1,0.625,8.4,-0.32189,0.046905,0.0048895,8.5371,7.0044E-11,22.85009667,0.95311
3711,4.003133333,0.496666667,8.06,0.616666667,8.62,-0.35189,0.048596,0.005619833,8.7293,2.1599E-10,2.006003333,0.98423
3712,3.890777778,0.501388889,7.76,0.618055556,8.42,-0.33,0.06,0.005528611,8.444,9.5287E-11,1.936255556,0.95578
3713,4.024833333,0.516666667,7.79,0.622222222,8.35,-0.35,0.05,0.003685278,8.3597,1.9495E-10,3.179331944,0.9902
