f,TF,Rs,Ls,Csh,Gsh,C0,G0,CHL,GHL,Case_name
21.23244462,-79.4000863,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
21.28139046,-79.42020348,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
21.33044913,-79.44032121,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
21.3796209,-79.46043949,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
21.42890601,-79.48055831,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
21.47830474,-79.50067769,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
21.52781735,-79.52079761,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
21.57744409,-79.5409181,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
21.62718524,-79.56103915,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
21.67704105,-79.58116076,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
21.72701179,-79.60128293,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
21.77709772,-79.62140567,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
21.82729912,-79.64152898,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
21.87761624,-79.66165286,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
21.92804935,-79.68177732,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
21.97859873,-79.70190236,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
22.02926463,-79.72202797,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
22.08004733,-79.74215418,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
22.1309471,-79.76228096,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
22.1819642,-79.78240834,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
22.23309891,-79.8025363,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
22.28435149,-79.82266486,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
22.33572223,-79.84279402,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
22.38721139,-79.86292378,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
22.43881924,-79.88305414,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
22.49054606,-79.9031851,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
22.54239212,-79.92331668,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
22.5943577,-79.94344886,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
22.64644308,-79.96358166,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
22.69864852,-79.98371507,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
22.75097431,-80.00384911,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
22.80342072,-80.02398376,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
22.85598803,-80.04411904,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
22.90867653,-80.06425495,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
22.96148648,-80.08439149,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
23.01441817,-80.10452867,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
23.06747189,-80.12466648,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
23.1206479,-80.14480493,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
23.1739465,-80.16494403,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
23.22736796,-80.18508377,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
23.28091258,-80.20522415,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
23.33458062,-80.2253652,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
23.38837239,-80.24550689,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
23.44228815,-80.26564924,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
23.49632821,-80.28579226,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
23.55049284,-80.30593594,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
23.60478233,-80.32608028,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
23.65919697,-80.3462253,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
23.71373706,-80.36637098,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
23.76840287,-80.38651735,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
23.82319469,-80.40666439,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
23.87811283,-80.42681212,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
23.93315756,-80.44696053,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
23.98832919,-80.46710964,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
24.043628,-80.48725943,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
24.09905429,-80.50740992,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
24.15460834,-80.52756111,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
24.21029047,-80.547713,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
24.26610095,-80.56786559,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
24.32204009,-80.5880189,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
24.37810818,-80.60817291,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
24.43430553,-80.62832764,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
24.49063242,-80.64848309,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
24.54708916,-80.66863926,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
24.60367604,-80.68879616,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
24.66039337,-80.70895378,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
24.71724145,-80.72911214,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
24.77422058,-80.74927123,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
24.83133105,-80.76943106,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
24.88857318,-80.78959163,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
24.94594727,-80.80975295,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
25.00345362,-80.82991502,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
25.06109253,-80.85007784,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
25.11886432,-80.87024141,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
25.17676928,-80.89040574,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
25.23480772,-80.91057084,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
25.29297996,-80.93073671,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
25.3512863,-80.95090334,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
25.40972706,-80.97107075,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
25.46830253,-80.99123893,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
25.52701303,-81.0114079,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
25.58585887,-81.03157765,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
25.64484037,-81.05174819,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
25.70395783,-81.07191952,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
25.76321157,-81.09209164,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
25.82260191,-81.11226457,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
25.88212915,-81.1324383,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
25.94179362,-81.15261283,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
26.00159563,-81.17278818,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
26.0615355,-81.19296433,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
26.12161354,-81.21314131,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
26.18183008,-81.23331911,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
26.24218543,-81.25349773,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
26.30267992,-81.27367719,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
26.36331386,-81.29385748,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
26.42408757,-81.3140386,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
26.48500139,-81.33422057,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
26.54605562,-81.35440338,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
26.6072506,-81.37458704,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
26.66858665,-81.39477155,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
26.73006409,-81.41495692,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
26.79168325,-81.43514315,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
26.85344446,-81.45533024,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
26.91534804,-81.4755182,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
26.97739432,-81.49570704,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
27.03958364,-81.51589675,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
27.10191632,-81.53608735,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
27.16439269,-81.55627883,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
27.22701308,-81.5764712,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
27.28977783,-81.59666446,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
27.35268726,-81.61685862,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
27.41574172,-81.63705368,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
27.47894153,-81.65724965,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
27.54228703,-81.67744653,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
27.60577856,-81.69764432,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
27.66941645,-81.71784303,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
27.73320105,-81.73804266,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
27.79713268,-81.75824322,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
27.86121169,-81.77844472,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
27.92543841,-81.79864714,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
27.9898132,-81.81885051,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
28.05433638,-81.83905483,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
28.1190083,-81.85926009,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
28.18382931,-81.8794663,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
28.24879975,-81.89967348,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
28.31391996,-81.91988161,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
28.37919028,-81.94009072,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
28.44461107,-81.96030079,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
28.51018268,-81.98051184,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
28.57590543,-82.00072387,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
28.6417797,-82.02093689,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
28.70780582,-82.04115089,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
28.77398415,-82.06136589,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
28.84031503,-82.08158189,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
28.90679882,-82.10179889,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
28.97343588,-82.1220169,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
29.04022654,-82.14223592,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
29.10717118,-82.16245597,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
29.17427014,-82.18267703,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
29.24152378,-82.20289912,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
29.30893245,-82.22312224,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
29.37649652,-82.2433464,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
29.44421634,-82.2635716,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
29.51209227,-82.28379785,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
29.58012467,-82.30402514,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
29.6483139,-82.3242535,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
29.71666032,-82.34448291,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
29.78516429,-82.36471339,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
29.85382619,-82.38494495,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
29.92264637,-82.40517758,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
29.99162519,-82.42541129,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
30.06076303,-82.44564608,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
30.13006024,-82.46588197,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
30.1995172,-82.48611895,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
30.26913428,-82.50635704,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
30.33891184,-82.52659623,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
30.40885026,-82.54683653,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
30.4789499,-82.56707795,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
30.54921113,-82.58732049,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
30.61963434,-82.60756416,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
30.69021988,-82.62780896,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
30.76096815,-82.6480549,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
30.8318795,-82.66830199,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
30.90295433,-82.68855022,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
30.97419299,-82.70879961,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
31.04559588,-82.72905015,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
31.11716337,-82.74930186,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
31.18889584,-82.76955474,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
31.26079367,-82.7898088,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
31.33285724,-82.81006403,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
31.40508694,-82.83032046,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
31.47748314,-82.85057807,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
31.55004623,-82.87083689,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
31.6227766,-82.8910969,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
31.69567463,-82.91135813,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
31.76874071,-82.93162057,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
31.84197522,-82.95188423,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
31.91537855,-82.97214912,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
31.9889511,-82.99241524,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
32.06269325,-83.0126826,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
32.13660539,-83.0329512,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
32.21068791,-83.05322105,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
32.28494122,-83.07349215,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
32.35936569,-83.09376452,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
32.43396173,-83.11403815,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
32.50872974,-83.13431305,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
32.5836701,-83.15458924,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
32.65878322,-83.1748667,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
32.73406949,-83.19514546,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
32.80952931,-83.21542552,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
32.88516309,-83.23570688,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
32.96097122,-83.25598954,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
33.0369541,-83.27627353,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
33.11311215,-83.29655883,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
33.18944576,-83.31684546,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
33.26595533,-83.33713342,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
33.34264128,-83.35742273,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
33.419504,-83.37771338,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
33.49654392,-83.39800538,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
33.57376142,-83.41829874,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
33.65115694,-83.43859347,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
33.72873087,-83.45888956,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
33.80648362,-83.47918704,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
33.88441561,-83.4994859,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
33.96252726,-83.51978615,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
34.04081897,-83.5400878,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
34.11929116,-83.56039085,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
34.19794425,-83.58069531,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
34.27677865,-83.60100119,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
34.35579479,-83.62130849,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
34.43499308,-83.64161722,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
34.51437393,-83.6619274,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
34.59393778,-83.68223901,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
34.67368505,-83.70255207,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
34.75361614,-83.7228666,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
34.8337315,-83.74318258,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
34.91403155,-83.76350004,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
34.9945167,-83.78381898,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
35.0751874,-83.8041394,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
35.15604405,-83.82446131,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
35.2370871,-83.84478472,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
35.31831698,-83.86510964,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
35.39973411,-83.88543607,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
35.48133892,-83.90576402,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
35.56313186,-83.92609349,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
35.64511334,-83.94642451,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
35.72728382,-83.96675706,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
35.80964371,-83.98709116,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
35.89219346,-84.00742682,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
35.97493352,-84.02776404,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
36.0578643,-84.04810283,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
36.14098626,-84.0684432,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
36.22429984,-84.08878516,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
36.30780548,-84.10912871,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
36.39150361,-84.12947386,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
36.47539469,-84.14982061,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
36.55947916,-84.17016899,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
36.64375746,-84.19051898,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
36.72823005,-84.21087061,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
36.81289736,-84.23122387,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
36.89775986,-84.25157878,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
36.98281798,-84.27193535,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
37.06807218,-84.29229358,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
37.15352291,-84.31265347,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
37.23917063,-84.33301504,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
37.32501578,-84.3533783,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
37.41105883,-84.37374325,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
37.49730022,-84.3941099,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
37.58374043,-84.41447827,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
37.6703799,-84.43484834,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
37.75721909,-84.45522015,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
37.84425847,-84.47559368,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
37.9314985,-84.49596896,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
38.01893963,-84.51634599,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
38.10658234,-84.53672477,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
38.19442708,-84.55710532,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
38.28247433,-84.57748765,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
38.37072455,-84.59787176,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
38.4591782,-84.61825766,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
38.54783577,-84.63864536,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
38.63669771,-84.65903486,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
38.72576449,-84.67942619,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
38.8150366,-84.69981934,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
38.9045145,-84.72021432,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
38.99419867,-84.74061114,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
39.08408958,-84.76100982,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
39.17418771,-84.78141035,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
39.26449354,-84.80181276,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
39.35500755,-84.82221704,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
39.44573021,-84.8426232,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
39.53666201,-84.86303126,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
39.62780343,-84.88344123,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
39.71915495,-84.90385311,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
39.81071706,-84.92426691,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
39.90249024,-84.94468264,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
39.99447498,-84.96510031,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
40.08667176,-84.98551993,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
40.17908108,-85.00594151,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
40.27170343,-85.02636506,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
40.3645393,-85.04679058,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
40.45758917,-85.06721809,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
40.55085354,-85.0876476,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
40.64433292,-85.10807911,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
40.73802778,-85.12851263,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
40.83193863,-85.14894818,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
40.92606597,-85.16938576,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
41.0204103,-85.18982539,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
41.11497211,-85.21026707,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
41.20975191,-85.23071081,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
41.3047502,-85.25115662,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
41.39996748,-85.27160452,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
41.49540426,-85.2920545,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
41.59106105,-85.31250659,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
41.68693835,-85.33296079,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
41.78303666,-85.35341711,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
41.87935651,-85.37387556,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
41.9758984,-85.39433616,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
42.07266284,-85.4147989,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
42.16965034,-85.43526381,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
42.26686143,-85.45573089,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
42.3642966,-85.47620016,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
42.46195639,-85.49667161,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
42.55984131,-85.51714527,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
42.65795188,-85.53762114,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
42.75628862,-85.55809924,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
42.85485204,-85.57857957,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
42.95364268,-85.59906215,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
43.05266105,-85.61954698,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
43.15190768,-85.64003408,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
43.2513831,-85.66052345,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
43.35108784,-85.68101511,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
43.45102242,-85.70150907,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
43.55118737,-85.72200535,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
43.65158322,-85.74250394,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
43.75221052,-85.76300486,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
43.85306978,-85.78350813,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
43.95416154,-85.80401374,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
44.05548635,-85.82452173,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
44.15704474,-85.84503209,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
44.25883724,-85.86554484,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
44.36086439,-85.88605998,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
44.46312675,-85.90657754,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
44.56562484,-85.92709751,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
44.66835922,-85.94761992,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
44.77133042,-85.96814478,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
44.87453899,-85.98867209,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
44.97798549,-86.00920186,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
45.08167045,-86.02973412,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
45.18559444,-86.05026887,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
45.28975799,-86.07080612,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
45.39416167,-86.09134588,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
45.49880602,-86.11188817,1,40,2.35,6.45,20,140,50,350,10_KVA_HV
